festivalId,festival_title,festival_desc,festival_image,festival_region,festival_place,festival_price,festival_cost,festival_period,festival_start,festival_end
393,제29회 우리꽃 전시회,우리 터에서 피고 자란 우리 고유의 꽃이 건네는 아름다운 응원과 따뜻한 위로를 많은 분들과 나눌 수 있는 시간과 공간으로 구성되어있다.제29회 우리꽃 공모전을 통해 입상한 작품전시회 뿐 아니라 야생화/ 세밀화 특별전시회 부대행사로 함께 진행한다.,https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663294630825.jpg,경기도 포천시,국립수목원 산림박물관 앞,국립수목원 입장료 후 무료 관람 어른 1000 청소년 - 700원  어린이(12세 이하) 500원  유아(미취학) 무료,유료,2022. 9. 20. ~ 25. / 09:00 ~ 18:00,2022-09-20,2022-09-25
394,서커스 캬바레&서커스 캬라반,"서울 서커스 페스티벌 <서커스 캬바레>는 2018년 문화비축기지에서 첫 선을 보인 국내 유일한 서커스 축제이다. 서울거리예술창작센터의 작품 제작 지원을 받은 단체의 신작과 국내에는 처음으로 발표하는 해외 단체의 작품을 비롯하여 누구나 참여해 볼 수 있는 서커스 체험 프로그램, 전시 등을 운영한다. 반면 다수의 축제에서 작품성을 인정받은 국내 중·소규모 작품으로 구성한 서커스 시즌 프로그램 <서커스 캬라반>은 시민 누구나 일상에서 신나고 즐겁게 관람할 수 있는 프로그램이다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663294466132.jpg,서울시 마포구,문화비축기지,무료,무료,2022. 9 9. ~ 25. / 공휴일 및 주말 / 12:00~20:30,2022-09-09,2022-09-25
395,제15회 김포 세계인 큰잔치,"김포 세계인 큰 잔치는 내국인과 외국인이 함께 만들어 가는 한마당 축제로 다양한 공연과 체육행사 및 전통체험 행사로 나뉘어 진행되며 국가별 팀으로 치러지는 노래자랑과 장기자랑은 모두가 즐길 수 있도록 풍성하게 펼쳐진다. 또한, 각 나라별 전통음식을 소개하는 먹거리 부스를 마련하고 있어 이색적인 음식의 즐거움도 맛볼 수 있다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663294267760.jpg,경기도 김포시,한강중앙공원,무료 (음식체험비 2천원),무료,2022. 9. 25. / 12:00 ~ 16:00,2022-09-25,2022-09-25
396,2022 부여문화재야행 「정림아! 사비로와!」,문화재의 이야기에 취하는 부여 문화재 야행이 관광객을 기다린다. 문화재 야행 사업은 문화유산을 중심으로 주변의 다양한 문화 예술 콘텐츠를 연계 활용해 야간에 특화된 문화체험 프로그램으로 지역 경제와 관광산업 활성화를 도모하고자 문화재청에서 진행하는 공모사업으로 이번 2022부여문화재 야행『정림아! 사비로 와! 』는 백제의 아름다운 문화유산 정림사지를 중심으로 주변의 문화시설 콘텐츠를 활용한 야간 문화향유 프로그램이다.,https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663294125272.jpg,충청남도 부여군,"정림사지, 의열로, 석탑로, 이색창조거리 일원","무료 / 야식, 야시, 야숙, 야주 유료로 진행",무료,"2022년 9월 16일(금)~9월 18일(일), 2022년 9월 23일(금)~9월25일(일) / 18:00 ~23:00",2022-09-16,2022-09-18
397,메타 홍대 뮤직 투어,"홍대 인디 문화를 27년간 대표해 온 ‘롤링홀’과, 홍대 거리를 ifland에 그대로 구현했다.<메타 홍대 뮤직 투어>의 전달 메시지 ‘Music is everywhere’은 메타버스 공연을 통해 가상 공간에서 새로운 경험을 선사하며, “음악은 언제나 당신과 함께 한다” 라는 의미를 전하고자 한다.행사 기간 중 요일별 아티스트 Day에는 해당 아티스트의 볼류메트릭 공연을 관람할 수 있으며, 메타버스 실시간 LIVE 행사도 진행된다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663293870575.jpg,서울시 중구,이프랜드,무료,무료,2022. 9 19. ~ 25. / 00:00 ~ 24:00,2022-09-19,2022-09-25
398,남산 한국의 맛 축제,"한국 고유의 맛, 한국 고유의 음식 문화를 알리는 글로벌 축제대한민국 대표 맛집을 한 장소에서 방문할 수 있는 축제남녀노소 누구나 즐길 수 있는 대중적인 프로그램으로 구성참관객이 함께 참여하는 체험형 축제",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663293693192.jpg,서울시 중구,남산한옥마을,무료,무료,2022. 9. 22. ~ 25. / 11:00 - 21:00,2022-09-22,2022-09-25
399,거리예술 캬라반 ‘가을’,"2014년 거리예술 시즌제로 시작된 거리예술 캬라반은 도심 속 시민 일상 공간인 광장, 공원 등을 찾아가 거리예술 작품을 선보이는 서울문화재단 서울 거리예술창작센터의 프로그램이다. 오는 10일부터 9월 25일까지 매주말마다 광화문광장, 서울숲, 선유도공원에서 음악극·무용·서커스·연희 총 6편의 거리공연이 24회 이어진다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663291733070.jpg,서울시 종로구,"광화문광장, 서울숲, 선유도공원",무료,무료,2022. 9. 10. ~ 25. / 매 주말 14:00~19:00,2022-09-10,2022-11-15
400,세계유산축전:경상북도 안동·영주,"이동하는 유산2022 세계유산축전-경북에서는 안동과 영주가 지닌 세계유산의 역사적 가치와 고전적 미를 동시대 예술가, 건축가, 작가들의 이야기로 경유하여, 유산의 문화 예술적 가치를 가시화하고 과거, 현재, 미래를 잇는 통합적 감각을 제공하고자 한다.세계유산으로서의 ‘탁월한 보편적 가치(Outstanding Universal Value)’를 보다 혁신적으로 흥미롭게 제시하여 유산을 새롭게 발견하고, 쉽게 만나고, 미래로 지속하고 확장하는 기회가 될 것이다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1660090105925.jpg,경상북도 안동시,"안동: 하회마을, 도산서원, 병산서원, 봉정사 / 영주: 소수서원, 부석사",무료,무료,2022. 9. 3. ~ 25.,2022-09-03,2022-09-25
401,2022목포문화재야행,"근대역사 문화 일번지, 목포로 떠나는 밤거리 문화여행시간을 걷는 도시 목포의 가을 근대 거리에 밤이 찾아오면, 문화재들에 불이 밝혀지고 100년 전 근대로 시간 여행이 시작된다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1633397478629.jpg,전라남도 목포시,목포근대역사문화공간 일원,무료,무료,2022. 9. 23. ~ 25. / 18:00 ~ 22:00,2022-09-23,2022-09-25
402,음성 품바축제,"풍자와 해학이 있는 퓨전 마당놀이음성 품바축제는 웃음과 눈물, 풍자와 해학, 그리고 따뜻한 사랑을 느낄 수 있는 축제이다. 장애를 가진 몸으로 구걸을 하며 음성 꽃동네(장애인, 걸인 들을 위한 사회복지시설) 설립의 계기를 마련한 ‘거지 성자’ 최귀동 할아버지의 숭고한 인류애와 박애 정신을 기리기 위한 축제로, 거지를 상징하는 품바를 활용한 다양한 체험 프로그램들을 운영한다. 축제장 이곳저곳을 돌아다니며 신명나는 가락과 함께 구수한 각설이타령을 부르는 각설이들을 만날 수 있으며, 품바 의상을 빌려 입고 각설이타령을 따라 불러볼 수도 있다. 또한, 각설이들이 살았던 다리 밑에서 60-70년대 풍으로 꾸며진 다양한 공간을 둘러보며 레트로 문화에 빠져볼 수 있다. 이외에도 품바 경연 대회, 천인의 비빔밥 나누기 등의 행사가 열린다.[축제TIP] 품바란?조선시대 타령의 후렴구에 장단을 맞추기 위해 사용되는 의성어로, 장터나 길거리를 돌아다니면서 동냥하는 각설이나 걸인들이 즐겨 불렀다고 한다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1632363617913.jpg,충청북도 음성군,"음성군, 음성 설성공원",무료,무료,2022. 9. 21. ~ 25.,2022-09-21,2022-09-25
403,국제무형유산영상축제(IIFF),"시간 속에서 형태가 없는 상태로만 전해져 내려오는 것들.그런 것들은 실행하는 순간에만 재현된다. 찰나요, 일회적인 것들이다.그런 것들은 누군가의 손에 달려있다.그리고 그 누군가는 다른 누군가에게 전달해주어야만 한다.명맥을 유지하기 위해서는 그렇게 무형유산의 연결은 사람과 사람 사이에서 이루어진다.국제무형유산영상축제는 무형의 유산들을 나름의 방식으로 기록하고 남기려한다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663294722986.jpg,전라북도 전주시,"네이버TV, 온피프엔, 국제무형유산원",국립무형유산원,무료,2022. 9. 16. ~ 25.,2022-09-16,2022-09-25
404,한일축제한마당 in Seoul,"한일축제 한마당은 지난 2005년 한일 국교정상화 40주년을 기념한 한일 우정의 해에서 시작된 한국과 일본, 양국에서 매년 열리는 최대의 한일문화 교류행사이다. 수만 명의 한국인과 일본인이 하나가 되어 만들어가는 최대 규모의 한일 교류 행사로, 한일 문화 교류, 시민 교류, 청소년 교류, 지방 자치 단체 교류 등 많은 의미를 가지고 있다. 이 ‘축제’를 통해 한일 문화의 차이를 더 이해하고 서로를 더 존중하는 계기가 되어, 한일 우호의 상징으로 성장하기를 기대하고 있다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663317700445.jpg,서울시 강남구,"코엑스 3층 C홀 (1, 2, 3)",무료,무료,2022. 9. 25. / 11:00~18:30,2022-09-25,2022-09-25
405,경복궁 별빛야행,"<경복궁 별빛 야행>에 여러분을 초대한다.경복궁 소주방에서 맛보는 도슭수라상과 전문 해설사와 함께 떠나는 별빛 산책.장고, 집옥재와 팔우정, 건청궁을 거치며 궁궐의 옛이야기를 마주하고, 쏟아지는 별빛 아래에서 고종이 거닐었던 향원정의 정취를 느껴보자.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663294578869.jpg,서울시 종로구,경복궁,"일반석 60,000원 / 시야제한석 55,000원",유료,"2022. 9. 15. ~ 25. / (1회) 18:40~20:30, (2회) 19:40~21:30",2022-09-15,2022-09-25
406,지용제,"지용제는 한국 현대시의 선구자이며 우리의 언어를 시적 형상화한 시인이자 우리민족의 정서를 가장 잘 표현한 시인 정지용을 추모하고, 그의 시문학 정신을 이어가며 더욱 발전시키자는 뜻으로 시인 정지용의 고향 옥천의 문화축제이다향수를 통해 우리민족의 이상적 공간을 그렸던 정지용. 우리역사의 질곡은 그에게 또 다른 고향을 노래하게 한다. 일제 강점기는 그에게 친일시인이라는 누명을 씌우기도 했으며 해방 후 좌우익 대립의 혼돈은 그를 방황케 했다. 동족상잔의 비극 6.25는 아예 그를 월북시인으로 낙인찍어 그와 그의 문학을 묻어버렸다. 1988년 제24회 하계 올림픽이 서울에서 열리던 해, 그해는 세계인이 한국을 주목하던 시절이었으며, 시인 정지용이 다시 우리에게 돌아왔던 해였다.판금의 서슬 앞에 그를 기억하는 모두가 30여년을 숨죽이며 기다렸던 그날 1988년 4월 1일, 시인 정지용을 흠모해 마지않았던 이 나라의 시인과 문학인, 그의 제자들이 모여 지용회를 발족하기에 이르고 그의 고향 옥천에서는 그해 5월부터 제1회지용제를 시작으로 정지용의 삶의 향기를 더욱 가까이 느끼며 그의 문학을 접하고 이야기 할 수 있는 옥천의 문학축제인 지용제가 열린다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663315312238.jpg,충청북도 옥천군,정지용 생가,무료,무료,2022. 9. 22. ~ 25.,2022-09-22,2022-09-25
407,2022 학익1동 마을축제 <학나래 종種.점點.축제>,"마을과, 주민을 연결하다! 학익 1동 <학나래 종種. 점點. 축제>제1회 학나래 종(種) 점(點) 축제는 미추홀구 학익 1동 주민들이 직접 만드는 마을 축제이다.학익 1동 주민자치회가 주최하고, 학익 1동 주민자치회와 미추홀 학산문화원, 학익 1동 상인회가 공동 주관한다. 주민들이 주체가 되어 마을을 알고 이웃을 돌보고, 세대가 소통하는 화합의 장을 만들어 가고 있다. 학익 1동 주민 공연과 한마당 마당예술동아리 공연, 다양한 문화체험 등이 펼쳐진다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663808019223.jpg,인천시,학익1동 주민자치회,무료,무료,2022. 9. 24. / 13:00 ~ 19:00,2022-09-24,2022-09-24
408,2022 서울비보이페스티벌,"2022 서울 비보이 페스티벌은 비보이 문화콘텐츠 육성을 지원하기 위해 2013년부터 ‘서울시 대표 비보 이단’을 운영해 온 서울문화재단이 개최하는 스트리트 문화 축제이다.지난 2년간 코로나19로 주춤했던 역동적인 문화 예술행사에 대한 갈증을 풀고 힙합, 브레이크 댄스, 디제잉 등 거리공연으로 시민들의 일상 속 활력을 전하기 위해 다채로운 프로그램이 준비되어 있다.방송으로만 접하던 스트리트 문화와 아티스트의 자유로운 열기를 같은 공간에서 함께 나누기 위해 무료로 기획한 서울 비보이 페스티벌!",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663807977063.jpg,서울시 용산구,노들섬 일대,무료,무료,2022. 9. 24. / 12:00-20:30,2022-09-24,2022-09-24
409,2022 상상유니브 집현전 Festival,"Performance와 Competition으로 이루어진 상상유니브 신개념 복합문화 페스티벌![Performance] - 야외공연장백지영, 김태우, 김태원, 한경록(크라잉넛), 쿤타, 신스!! 집현전 멘토 군단의 화려한 콘서트 무대[Competition] - 잔디광장멘토링을 통해 성장한 New Artist들의 경연 무대와, Special 9 Area에서 관객이 직접 경쟁에 참여하며 즐기는 9개의 부스",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663807814479.jpg,강원도 춘천시,KT&G춘천상상마당 야외공연장 및 잔디광장,무료,무료,2022. 9. 24. / 13:30 - 20:00,2022-09-24,2022-09-24
410,제17회 종로청계관광특구 육의전 축제,조선시대 종로 청계 지역에 자리 잡고 왕으로부터 독점적 상업권을 부여받아 국가 수요품을 조달했던 여섯 가지 종류의 상점인 육의전을 체험하는 축제가 2022년 9월 23일 금요일부터 9월 24일 토요일까지 흥인지문 잔디밭 일원에서 개최된다.,https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663807713721.jpg,서울시 종로구,흥인지문 잔디밭 일대,무료,무료,2022. 9. 23. ~ 24. / 13:00 - 17:00,2022-09-23,2022-09-24
